"date","fav","id","rt","text","url"
"10/4/2012 0:32:22","","189480904610160640","","@alberto_ramos @CaminoAna @Vero_vai ou a quen vaia por diante túa na liña sucesoria. Aínda que aquí 3 tiros accidentais ían ser sospeitosos","twitter.com/Rocigaot/status/189480904610160640"
"10/4/2012 0:20:05","","189477814301503488","","@CaminoAna ou decidiu accidentarse agora que todavía ten sanidade pública, non vaia ser que o ano que ven non tivera como pagalo...","twitter.com/Rocigaot/status/189477814301503488"
"9/4/2012 23:59:34","","189472649842393089","","Vale, ahora sí que me voy al sofá, que me he entretenido con Simiocracia, la continuación de Españistán... http://www.youtube.com/watch?feature=player_embedded&v=TfRSfF296js …","twitter.com/Rocigaot/status/189472649842393089"
"9/4/2012 23:44:15","","189468796782776320","","Me retiro a mi sofá a ver el 2x02 de Game of Thrones, que visto lo visto hoy, ya estoy metida en situación para lo de 'Winter is coming'...","twitter.com/Rocigaot/status/189468796782776320"
"9/4/2012 19:01:10","","189397555552075777","","Entonces, el recorte en los presupuestos les parece poco, recortan más en educación y sanidad,¿y siguen sin tocar lo que se da a la Iglesia?","twitter.com/Rocigaot/status/189397555552075777"
"9/4/2012 18:49:32","","189394625339981826","1","Mira que indignarnos porque el Gobierno no dé la cara para explicar sus planes para España...¿Quién nos hemos creído que somos?¿Alemanes?","twitter.com/Rocigaot/status/189394625339981826"
"9/4/2012 18:22:10","","189387738158596096","","@judgitanilla Rajoy era ese señor con barba que salió al balcón el 20-N? Como rara vez aparece a explicar nada, cuesta acordarse de él...","twitter.com/Rocigaot/status/189387738158596096"
"9/4/2012 18:14:04","","189385703317180417","2","El Gobierno anuncia tijeretazo a sanidad y educación con una nota de prensa. El próximo recorte lo anunciarán mandando sms a Sálvame.","twitter.com/Rocigaot/status/189385703317180417"
"9/4/2012 13:00:57","","189306901719293952","","Herr Rajoy, sentirá nuestro aliento en su nuca...  Va haciéndose necesario un hastag de #portadastróspidas ABC http://k-2.me/esC49003  ...","twitter.com/Rocigaot/status/189306901719293952"
"8/4/2012 20:13:18","","189053318486704130","","@CaminoAna xenial, ao meu ordenador iralle ben que lle dea algo de tregua, que o teño veña a descarg...ups! O FBI o galego non entende, non?","twitter.com/Rocigaot/status/189053318486704130"
"8/4/2012 19:52:42","","189048134620545025","","1ª temporada de Mad Men terminada en dos días, segunda preparada para empezar hoy. A este paso, en una semanita la llevo al día...","twitter.com/Rocigaot/status/189048134620545025"
"8/4/2012 2:39:10","","188788036920803328","","#loquenosune es la habilidad para salir del paso haciendo ñapas. ¿No tienes tema para portada?Banderita, eslogan patriotero y tirando millas","twitter.com/Rocigaot/status/188788036920803328"
"8/4/2012 0:13:25","","188751358478925825","","@lara_grana O 'para qué buscar un tema de portada si puedes resolver la papeleta con bandera y consigna patriótica'...","twitter.com/Rocigaot/status/188751358478925825"
"7/4/2012 14:02:45","","188597681319448576","1","Periodistas españoles: cuando vayáis a ruedas de prensa de De Guindos, usad peluca rubia y fingid acento alemán. A ver si así suelta prenda.","twitter.com/Rocigaot/status/188597681319448576"
"7/4/2012 13:50:02","","188594481342316544","","Creo que tengo contactos de Facebook en común con masaenfurecida. Perla que sueltan ellos allí, perla que parodia la masa en el twitter...","twitter.com/Rocigaot/status/188594481342316544"
"7/4/2012 13:38:47","","188591648920444928","","Supongo que la mejor forma de ser el primero en saber qué medidas piensa tomar el Gobierno español es irte a Alemania.. http://economia.elpais.com/economia/2012/04/06/actualidad/1333725312_278984.html …","twitter.com/Rocigaot/status/188591648920444928"
"7/4/2012 13:21:01","","188587178245357569","","Grandes analistas del facebook que casi hablaban de atacar Francia cuando los guiñoles y ahora alaban las críticas de 'Sarkocy' (sic).","twitter.com/Rocigaot/status/188587178245357569"
"6/4/2012 22:10:37","","188358068931788800","","En la #procesionindie te ponen una peineta acreditativa para poder entrar y salir del recinto sin que te vuelvan a cobrar entrada.","twitter.com/Rocigaot/status/188358068931788800"
"6/4/2012 14:11:51","","188237579957698560","","Mi primer mongoreply, chispas! aunque veo que está copiaypegando el mismo reply a mucha gente. Eso me hace sentir menos especial...","twitter.com/Rocigaot/status/188237579957698560"
"6/4/2012 14:11:02","1","188237376953401345","7","Me dicen que Barcelona está llena de kale borroka y la gente quiere mano dura. Se ve que los mossos son la patrulla mimosín. #Holadictadura","twitter.com/Rocigaot/status/188237376953401345"
"6/4/2012 13:54:58","","188233331601702912","","#HolaDictadura Puig limitar el derecho a reunión, la procesión de legionarios es portada... estamos en 1939, mi máquina del tiempo funciona!","twitter.com/Rocigaot/status/188233331601702912"
"6/4/2012 0:09:52","","188025689226756097","2","Empiezo a creer que La Razón es como masa enfurecida: que lo hacen en plan coña, y nos cabreamos porque no lo pillamos... #gensanta","twitter.com/Rocigaot/status/188025689226756097"
"5/4/2012 12:58:49","","187856814220648448","","La portada de hoy de La Razón disputándole a ABC al difunto Mingote es de las más bizarras que tienen. Y mira que está el listón alto...","twitter.com/Rocigaot/status/187856814220648448"
"3/4/2012 16:56:07","","187191758105485312","","@CaminoAna certo, eu non sei cómo podería vivir con esa cantidade. Aínda que estaría disposta a probar, en plan experimento...","twitter.com/Rocigaot/status/187191758105485312"
"3/4/2012 13:42:55","","187143138131976193","1","Y como no somos productivos, vamos a remediarlo recortando en educación e I+D y apostando por financiar monarquía e Iglesia. Vamos bien.","twitter.com/Rocigaot/status/187143138131976193"
"3/4/2012 13:26:17","","187138950106841089","","Preguntan por la amnistía fiscal y hablan de la lucha contra el fraude en la seguridad social y en el cobro del paro...","twitter.com/Rocigaot/status/187138950106841089"
"3/4/2012 13:13:18","","187135683507388419","1","Que según Montoro a la Casa Real le recortan poco porque su presupuesto ya era pequeño. Los pobres. Juan Carlos, si necesitáis algo...","twitter.com/Rocigaot/status/187135683507388419"
"3/4/2012 13:02:27","","187132953065824258","","Ese tonito burlón de 'vaya cosas me preguntáis, tontitos', que se le pone a Montoro cuando algún periodista le hace una pregunta incómoda...","twitter.com/Rocigaot/status/187132953065824258"
"3/4/2012 12:23:49","","187123230753034240","","@Rapibea ufff, es que es para cabrearse, y que le piensen reformar a medida el estatuto de trabajadores, ley de extranjería cotizaciones...","twitter.com/Rocigaot/status/187123230753034240"
"3/4/2012 1:18:59","","186955918863372289","","Hoy, en el museo de los horrores de mi caralibro, el que considera que el Eurovegas va a ser una maravilla. #ayseñorllévamepronto","twitter.com/Rocigaot/status/186955918863372289"
"2/4/2012 20:33:24","","186884049820848128","","Llego al obelisco para la concentración por las fragas y me asaltan evangélicos con folletos... wtf?","twitter.com/Rocigaot/status/186884049820848128"
"2/4/2012 13:22:33","","186775623144972288","","E despois do desastre das Fragas, a Xunta pensa rectificar e acabar cos recortes en extinción? Ou iso sería admitir a súa responsabilidade?","twitter.com/Rocigaot/status/186775623144972288"
"2/4/2012 12:05:38","","186756268474638336","","Carta aberta ao presidente da Xunta: Arden as Fragas - Praza Pública http://praza.com/opinion/186/carta-aberta-ao-presidente-da-xunta-arden-as-fragas/ …","twitter.com/Rocigaot/status/186756268474638336"
