date,fav,id,rt,text,url
20/11/2011 16:06:57 , ,138272123759239168 , ,"@lauralruiz  de hecho podría decirse que voy a votar y a buscar chorizos, que cada cual haga los juegos de palabras que crea oportunos :P ",twitter.com/Rocigaot/status/138272123759239168 
20/11/2011 16:05:45 , ,138271818090946562 , ,"@lauralruiz voto en los mallos, q sigo empadronada ahí,y  tengo que esperar a mis padres, que fueron a la aldea y me traen cosillas! ",twitter.com/Rocigaot/status/138271818090946562 
20/11/2011 15:28:51 , ,138262535353798657 , ,"@lauralruiz  que cotilleo el periódico en algún bar, quería decir, evidentemente no voy a comprar El Mundo para ver la esquela de marras! ",twitter.com/Rocigaot/status/138262535353798657 
20/11/2011 15:28:01 , ,138262323432398850 , ,"@lauralruiz por twitter estoy leyendo que sí, aunque yo áun no la he visto. Tomaré un café ahora que salgo pa votar y cotilleo... ",twitter.com/Rocigaot/status/138262323432398850 
20/11/2011 15:25:25 , ,138261669230026752 , ,He apoyado la petición Evitemos la creación de un centro de experimentación animal en Lugo - http://bit.ly/u0gd6T  ,twitter.com/Rocigaot/status/138261669230026752 
20/11/2011 15:08:59 , ,138257534996844544 , ,@IagoFB Y dales un par de meses y sabrán cómo hacernos viajar al Antiguo Régimen... ,twitter.com/Rocigaot/status/138257534996844544 
20/11/2011 14:52:59 , ,138253507005394944 , ,"@rubengaldon Claro, si es que tendríamos que haber hecho como Portugal, se pasaron antes a la derecha y mira lo bien que les fue... ",twitter.com/Rocigaot/status/138253507005394944 
20/11/2011 13:05:52 , ,138226550746259456 , ,"@Chselles No me extrañaría, mira la de sánchez bugallo, el ex alcalde de santiago: su bio todavía pone alcalde y el último twit es de junio ",twitter.com/Rocigaot/status/138226550746259456 
20/11/2011 1:32:27 , ,138052047831449600 , ,"@CaminoAna si, subiu @Ch4_13 unha foto ao fb onde se lle vía mellor a cara, e é ben guapo! ",twitter.com/Rocigaot/status/138052047831449600 
20/11/2011 1:27:54 , ,138050902509625345 , ,"@CaminoAna ides necesitar vos o babero, en vez de o rapaz! :) ",twitter.com/Rocigaot/status/138050902509625345 
20/11/2011 0:20:35 , ,138033960281317376 , ,"@CaminoAna Ok, levo a muda e a impresora para as tarxetas do sergas falsificadas, que malo será que non podamos traballar dende Islandia! ",twitter.com/Rocigaot/status/138033960281317376 
20/11/2011 0:17:29 , ,138033181554262016 , ,Parados de larga duración que me defenden ao Sergas. Temos o que nos merecemos. Vou facer as maletas para Islandia. ,twitter.com/Rocigaot/status/138033181554262016 
19/11/2011 23:28:11 , ,138020772257071104 , ,"@CaminoAna pois non é mala idea, ao final o PP nos vai convertir en emprendedores, ainda que sea en modo clandestino... ",twitter.com/Rocigaot/status/138020772257071104 
19/11/2011 23:27:00 , ,138020474948034560 , ,"@opinionadas qué va, me quedé en la segunda que yo lo veía por la fox y ahora no la tengo, voy super atrasada, y ya me comí algún spoiler! ",twitter.com/Rocigaot/status/138020474948034560 
19/11/2011 23:23:50 , ,138019680815284224 , ,@CaminoAna a miña idea era ir unha vez por semana ao ambulatorio finxindo unha enfermidade distinta e facer stock de fármacos para o ano... ,twitter.com/Rocigaot/status/138019680815284224 
19/11/2011 23:22:28 , ,138019337515696128 , ,"@opinionadas me voy a poner al día con Dexter para pillar ideas yperfeccionar el tema de conseguir el material, luego ya al lío :P ",twitter.com/Rocigaot/status/138019337515696128 
19/11/2011 23:19:02 , ,138018473480683520 , ,"Tras ver la portada de La Gaceta de mañana tengo claro que si esto es periodismo,mejor me dedico al tráfico de órganos que es más digno... ",twitter.com/Rocigaot/status/138018473480683520 
19/11/2011 20:24:49 , ,137974627761799168 , ,"@Ch4_13 @CaminoAna pois oes, quédalles moi ben o rapaz, xa se poden ir animando ;) ",twitter.com/Rocigaot/status/137974627761799168 
19/11/2011 16:59:00 , ,137922833941676032 , ,#epitafios Pues teníais razón: el cable que había que cortar era el rojo. ,twitter.com/Rocigaot/status/137922833941676032 
19/11/2011 13:52:42 , ,137875948237369344 , ,Creo que voy a dedicar el día de reflexión a ponerme al día con Dexter... ,twitter.com/Rocigaot/status/137875948237369344 
19/11/2011 1:25:14 , ,137687841361760259 , ,Iso de que vou buscar algo na hemeroteca de Xornal para argumentar nunha discusión en Facebook e lembro que a hemeroteca xa non existe... ,twitter.com/Rocigaot/status/137687841361760259 
18/11/2011 22:42:57 , ,137647004615589888 , ,"@CaminoAna Muller, de acabar acaba agora que todavía te cubre o sergas, daquí a un ano que corte o xamón coas tesoiras para papel dos nenos ",twitter.com/Rocigaot/status/137647004615589888 
18/11/2011 22:40:04 , ,137646279214899200 , ,"@CaminoAna e se te atropellan e vas a urxencias tes que comprometerte a pagalo,igual compensa máis pedir o farruquito de turno que te remate ",twitter.com/Rocigaot/status/137646279214899200 
18/11/2011 22:31:49 , ,137644200031289344 , ,"@CaminoAna na, tranquila, un do PP o que lle parece mal que me queixe de que a Xunta nos deixe sen médico se pasamos un ano no paro... ",twitter.com/Rocigaot/status/137644200031289344 
18/11/2011 17:33:10 , ,137569042356645889 , ,Imos ben.. La Xunta desactiva la tarjeta sanitaria de los usuarios tras agotar el subsidio de desempleo http://radiocoruna.com/informativos-radio-coruna/la-xunta-desactiva-su-tarjeta-sanitaria-de-un-usuario-tras-agotar-el-subsidio-de-desempleo/gmx-niv14-con8452.htm … ,twitter.com/Rocigaot/status/137569042356645889 
18/11/2011 17:32:28 , ,137568865512198144 , ,Ánimo a los compañeros de RTPA! #yortpa ,twitter.com/Rocigaot/status/137568865512198144 
18/11/2011 15:29:38 , ,137537954452209664 , ,@lauralruiz pues déjame el opio que pa una cosa que nos queda... :P Y prefiero ver a Chandler que a Rajoy! ,twitter.com/Rocigaot/status/137537954452209664 
18/11/2011 15:16:16 , ,137534591463460864 , ,Viendo por milésima vez el capítulo del 'sonido' de Ross. Al menos cuando nos privaticen hasta el aire todavía nos quedará Friends... ,twitter.com/Rocigaot/status/137534591463460864 
18/11/2011 14:32:42 , ,137523626512621568 , ,"@CaminoAna eu teño a garganta algo tocada, pero vaise levando. Pero polo de pronto aínda non teño voz sabinera... ",twitter.com/Rocigaot/status/137523626512621568 
18/11/2011 14:25:53 , ,137521913193963521 , ,"@CaminoAna non tes a voz sexy de resfriado de Phoebe? eu estou catarrosa tamén, non sei se é catarro novo ou o que pensara que xa me pasara ",twitter.com/Rocigaot/status/137521913193963521 
18/11/2011 12:34:45 , ,137493944484368384 , ,"@NoelaReyMendez @lauralruiz de vestirme como ella y de ser solo hueso, pellejo y silicona como ella;hay cada gurú de la moda con una pinta.. ",twitter.com/Rocigaot/status/137493944484368384 
18/11/2011 12:16:55 , ,137489457879334912 , ,"@NoelaReyMendez @lauralruiz No sé,yo viendo las pintas de Donatella Versace casi prefiero que no me considere representativa de su firma... ",twitter.com/Rocigaot/status/137489457879334912 
17/11/2011 23:51:54 , ,137301965226000384 , ,Qué susto! vi que Enrique Urquijo era TT y me temí que lo hubiera versionado Pitingo... ,twitter.com/Rocigaot/status/137301965226000384 
17/11/2011 16:53:57 , ,137196784475844608 , ,@_Wyvern_  y cuando besa a Gunther para que le pase sus gérmenes... no sé las veces que lo he visto y me sigo partiendo! ,twitter.com/Rocigaot/status/137196784475844608 
17/11/2011 16:27:35 , ,137190152937287680 , ,"@CaminoAna , @_Wyvern_  y ahora están con el corte de mangas secreto de Ross y Mónica y la voz de resfriado de Phoebe, ese también es mítico ",twitter.com/Rocigaot/status/137190152937287680 
17/11/2011 16:03:53 , ,137184188448256000 , ,@_Wyvern_ @CaminoAna lo mejor es Ross pidiendo perdón a la gata... Ahora están con el de Chandler intentando borrarse del gimnasio :) ,twitter.com/Rocigaot/status/137184188448256000 
17/11/2011 15:18:18 , ,137172716699652096 , ,"@CaminoAna eu fixen a misma deducción, aquí estou vendo a nai gata de Phoebe.. ",twitter.com/Rocigaot/status/137172716699652096 
17/11/2011 0:47:42 , ,136953621240758272 , ,"@CaminoAna @ariasnatalia un placer, muller! vexo que resucitou o internet no teu fogar... :) ",twitter.com/Rocigaot/status/136953621240758272 
16/11/2011 23:29:18 , ,136933890341347330 , ,"@mondomedico yo estaría más tranquila si presentaran a una cabra, fíjate, sería el político con más nivel en años... ",twitter.com/Rocigaot/status/136933890341347330 
16/11/2011 22:19:31 , ,136916329344143360 , ,"Pablo Motos, espero que no repitais con Justin Bieber la broma de la guillotina.Que aunque sepas que es coña, en el fondo te haces ilusiones ",twitter.com/Rocigaot/status/136916329344143360 
16/11/2011 21:51:32 , ,136909287606849537 , ,"El PP debería ponerse de acuerdo: o no trabajamos porque ZP se cargó el empleo o porque somos vagos y no queremos, pero todo no puede ser... ",twitter.com/Rocigaot/status/136909287606849537 
16/11/2011 15:01:08 , ,136806008721911808 , ,Que digo eu que igual son horas de ir quitando os anuncios de Xornal dos buses... ,twitter.com/Rocigaot/status/136806008721911808 
16/11/2011 14:49:45 , ,136803142250663938 , ,Mañana en Asturias hay manifestación en defensa de RTPA-- RTPAsí_PROMO MANIFESTACIÓN 17-N http://www.youtube.com/watch?v=a0WtRz0xLmw&feature=share … vía @youtube ,twitter.com/Rocigaot/status/136803142250663938 
16/11/2011 11:40:38 , ,136755551102173184 , ,"@CaminoAna  , ao final vou hoxe a comer cos papis e recuperar o meu cocheciño, douche toque pola tarda para un café? ",twitter.com/Rocigaot/status/136755551102173184 
15/11/2011 15:26:22 , ,136449971527483392 , ,"@CaminoAna eu teño uns plans fascinantes, a compra e descargarme un par de libros da uned que non atopei... a miña vida é pura aventura! ",twitter.com/Rocigaot/status/136449971527483392 
15/11/2011 15:06:32 , ,136444977998872576 , ,"@CaminoAna irei mañán ou pasado a recuperar o meu coche, que quedou meu pai con él, se te ven ben, douche un toque! ",twitter.com/Rocigaot/status/136444977998872576 
15/11/2011 14:37:21 , ,136437634288455680 , ,@Barbijaputa la mía más estelar fue intentar que se levantara la barrera del parking del mercadona con el mando de mi garaje de casa... ,twitter.com/Rocigaot/status/136437634288455680 
15/11/2011 12:10:48 , ,136400751995006976 , ,"Pamela Anderson hará de la virgen,un gran reto interpretativo: Colarnos a la vez el 'me preñó una paloma' y 'había silicona en el siglo I'.. ",twitter.com/Rocigaot/status/136400751995006976 
15/11/2011 11:55:47 , ,136396973044535297 , ,"El puñetero #BotonActividad ha vuelto. Como me desapareció creí que habían recapacitado, esperemos que no empiece a fallar esto como ayer... ",twitter.com/Rocigaot/status/136396973044535297 
15/11/2011 1:39:47 , ,136241952638251008 , ,"Ya me ha caído una boda para 2012.  En una capillita rural en mitad de la naturaleza. Vamos, sin un triste bar donde escaquearme de la misa. ",twitter.com/Rocigaot/status/136241952638251008 
14/11/2011 23:42:44 , ,136212497412784128 , ,Ahora twitter ha decidido que soy nueva y me invita a seguir mis primeras cuentas y configurar mi perfil... #gensanta ,twitter.com/Rocigaot/status/136212497412784128 
14/11/2011 21:45:42 , ,136183045152718848 , ,Estar en una cafetería y que vengan del PP a ofrecerte caramelos (chuches!) y mecheros. En merchandising electoral no se recorta por crisis? ,twitter.com/Rocigaot/status/136183045152718848 
14/11/2011 19:20:57 , ,136146617119150080 , ,Le he tenido que prestar el coche a mi padre.olvidé quitar el cd asi que o consiguió poner la cope o ha ido al curre con barricada... ,twitter.com/Rocigaot/status/136146617119150080 
14/11/2011 0:17:15 , ,135858792997986306 , ,"Puntualizo, sí que tengo palabras ante las declaraciones de Dávila sobre el 15M y las JMJ, pero todas son tacos... ",twitter.com/Rocigaot/status/135858792997986306 
